CLAVE,CLAVE_ENT,NOM_ENT,NOM_MUN,SEXO,ANO,POB_TOTAL,POB_00_04,POB_05_09,POB_010_014,POB_015_019,POB_20_24,POB_25_29,POB_30_34,POB_35_39,POB_40_44,POB_45_49,POB_50_54,POB_55_59,POB_60_64,POB_65_69,POB_70_74,POB_75_79,POB_80_84,POB_85_mm,fecha,etiqueta_estado
14051,14,Jalisco,Juanacatlán,MUJERES,2034,21736,2000,2085,1817,1590,1839,2095,2080,1708,1442,1165,964,816,657,451,337,305,234,151,2034-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2035,22771,2076,2188,1796,1623,1742,2165,2222,1927,1560,1281,946,736,647,565,409,372,239,277,2035-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2035,22049,2008,2091,1820,1594,1851,2135,2103,1734,1467,1191,989,830,679,468,350,323,252,164,2035-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2036,23118,2083,2191,1793,1631,1749,2206,2250,1957,1579,1322,986,749,661,586,424,395,257,299,2036-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2036,22344,2015,2094,1820,1599,1861,2170,2123,1761,1485,1218,1015,846,699,485,362,342,272,177,2036-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2037,23443,2088,2195,1786,1634,1754,2238,2283,1984,1592,1360,1026,767,672,607,439,418,276,324,2037-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2037,22619,2021,2098,1816,1603,1868,2199,2147,1784,1498,1244,1039,863,715,503,375,362,293,191,2037-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2038,23757,2094,2197,1782,1634,1759,2261,2323,2005,1602,1395,1064,791,680,627,454,443,296,350,2038-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2038,22871,2026,2098,1811,1605,1875,2220,2173,1801,1510,1268,1062,883,729,521,387,382,314,206,2038-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2039,24043,2096,2195,1774,1632,1765,2278,2365,2020,1613,1423,1099,819,687,645,468,468,317,379,2039-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2039,23100,2027,2096,1805,1602,1883,2236,2202,1812,1522,1287,1083,904,741,538,399,403,337,223,2039-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2040,24111,2076,2173,1751,1615,1754,2271,2387,2015,1613,1431,1121,844,688,654,478,490,337,413,2040-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2040,23113,2008,2073,1780,1586,1873,2229,2212,1804,1524,1291,1094,917,746,548,407,420,359,242,2040-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,1990,20972,3651,3139,2819,2383,1815,1498,1272,1017,803,642,513,418,338,262,179,103,63,57,1990-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,1990,20545,3491,2978,2687,2335,1904,1613,1301,958,741,613,504,414,318,235,175,127,94,57,1990-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,1991,23304,4018,3482,3073,2623,2047,1713,1456,1158,892,716,567,456,371,286,198,117,70,61,1991-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,1991,22798,3868,3293,2925,2572,2135,1828,1486,1097,824,677,554,450,346,255,191,136,98,63,1991-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,1992,25863,4408,3857,3354,2867,2306,1956,1666,1318,994,798,628,498,405,313,220,133,78,64,1992-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,1992,25266,4268,3638,3194,2818,2392,2066,1696,1254,918,748,608,489,376,277,208,146,101,69,1992-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,1993,28667,4818,4270,3669,3120,2591,2227,1903,1498,1113,886,694,544,443,342,243,152,86,68,1993-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,1993,27961,4694,4012,3493,3073,2673,2330,1931,1431,1027,825,668,531,408,301,227,157,104,76,1993-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,1994,31731,5237,4721,4020,3387,2902,2532,2169,1700,1252,983,767,596,482,374,270,173,95,71,1994-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,1994,30895,5136,4423,3826,3337,2980,2624,2193,1629,1154,907,732,578,442,327,247,169,108,83,1994-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,1995,35961,5807,5346,4516,3763,3314,2947,2536,1980,1452,1110,866,671,541,422,306,201,107,76,1995-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,1995,34958,5729,4989,4296,3718,3394,3029,2552,1900,1336,1017,822,647,493,367,276,186,114,93,1995-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,1996,37557,5960,5525,4704,3901,3457,3106,2692,2122,1563,1171,920,712,566,441,318,208,111,80,1996-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,1996,36482,5805,5181,4471,3846,3539,3189,2716,2052,1448,1073,869,687,523,391,288,192,115,97,1996-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,1997,39102,6096,5697,4887,4042,3574,3260,2844,2267,1679,1235,974,754,591,459,329,216,115,83,1997-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,1997,37968,5863,5367,4638,3977,3663,3347,2877,2210,1566,1133,915,727,555,415,300,198,116,101,1997-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,1998,40652,6230,5863,5071,4193,3671,3409,2996,2417,1800,1307,1029,798,618,477,341,224,121,87,1998-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,1998,39494,5921,5550,4807,4121,3774,3507,3042,2375,1691,1201,963,770,590,440,313,205,118,106,1998-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,1999,42205,6377,6012,5255,4361,3749,3544,3146,2569,1925,1390,1084,845,648,495,354,233,127,91,1999-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,1999,41045,5989,5720,4980,4275,3873,3662,3210,2546,1821,1279,1011,816,627,466,327,212,120,111,1999-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2000,44020,6578,6185,5472,4566,3848,3684,3312,2740,2067,1494,1141,895,683,516,370,242,132,95,2000-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2000,42873,6105,5918,5181,4458,3993,3829,3401,2739,1971,1376,1063,867,672,498,344,219,123,116,2000-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2001,46381,6793,6445,5762,4860,4018,3855,3516,2936,2236,1623,1215,961,732,544,390,254,139,102,2001-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2001,45292,6383,6124,5476,4723,4179,4029,3608,2942,2157,1515,1139,929,716,526,365,230,129,122,2001-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2002,48875,7006,6696,6070,5182,4231,4017,3729,3140,2418,1763,1298,1031,784,575,411,267,146,111,2002-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2002,47849,6665,6328,5793,5007,4393,4223,3829,3155,2361,1667,1224,993,762,556,386,241,137,129,2002-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2003,51451,7203,6955,6381,5516,4482,4168,3943,3350,2611,1914,1391,1104,839,608,432,280,154,120,2003-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2003,50524,6943,6534,6121,5306,4634,4411,4058,3379,2580,1833,1321,1061,811,589,408,254,145,136,2003-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2004,54083,7383,7231,6684,5845,4766,4313,4151,3564,2811,2073,1500,1179,899,643,454,294,163,130,2004-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2004,53318,7216,6760,6449,5617,4898,4596,4291,3615,2815,2012,1434,1131,864,625,431,267,154,143,2004-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2005,57064,7586,7562,7019,6208,5098,4483,4366,3804,3040,2255,1633,1257,962,686,480,312,172,141,2005-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2005,56513,7528,7035,6816,5975,5202,4811,4546,3885,3082,2216,1568,1205,922,668,458,283,163,150,2005-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2006,59496,7768,7779,7260,6472,5350,4609,4531,4023,3249,2433,1769,1331,1028,735,507,327,178,147,2006-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2006,59226,7730,7344,7050,6251,5445,4996,4787,4137,3300,2396,1700,1276,984,712,486,303,172,157,2006-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2007,62081,7992,7996,7488,6754,5626,4779,4681,4248,3464,2623,1915,1413,1096,788,536,343,185,154,2007-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2007,62075,7968,7661,7273,6542,5699,5205,5019,4403,3525,2588,1842,1355,1048,760,516,324,182,165,2007-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2008,64830,8265,8198,7717,7040,5922,5003,4827,4479,3687,2825,2072,1507,1167,845,567,357,191,161,2008-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2008,64983,8236,7966,7490,6829,5958,5433,5233,4675,3756,2790,1992,1443,1114,810,548,345,192,173,2008-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2009,67711,8564,8379,7965,7321,6228,5279,4975,4709,3917,3036,2239,1616,1240,906,600,372,197,168,2009-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2009,67909,8516,8245,7717,7104,6216,5673,5432,4943,3994,3000,2148,1544,1182,863,582,367,202,181,2009-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2010,70733,8875,8548,8246,7596,6542,5583,5129,4927,4164,3270,2423,1743,1309,968,639,390,205,176,2010-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2010,70972,8803,8521,7978,7379,6490,5924,5635,5210,4249,3228,2317,1658,1247,919,621,392,213,188,2010-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2011,75142,9304,8876,8628,8024,7057,6047,5388,5206,4492,3564,2666,1922,1398,1035,697,430,222,186,2011-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2011,75293,9214,8908,8406,7757,6898,6287,5954,5577,4571,3499,2558,1829,1336,988,663,420,236,192,2011-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2012,79712,9707,9231,9015,8440,7590,6540,5696,5469,4834,3872,2929,2119,1495,1105,760,474,240,196,2012-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2012,79771,9603,9319,8846,8124,7325,6665,6306,5938,4912,3784,2822,2017,1434,1062,707,450,260,197,2012-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2013,84450,10072,9623,9394,8863,8132,7052,6062,5722,5188,4195,3212,2333,1607,1177,828,523,259,208,2013-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2013,84418,9965,9769,9287,8500,7761,7055,6695,6294,5270,4085,3107,2220,1546,1139,753,483,287,202,2013-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2014,89367,10416,10041,9760,9317,8672,7578,6488,5976,5546,4532,3513,2564,1737,1251,902,577,278,219,2014-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2014,89223,10305,10251,9718,8902,8191,7458,7119,6650,5638,4402,3414,2439,1675,1218,802,518,316,207,2014-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2015,95145,10817,10536,10183,9867,9257,8172,7018,6295,5938,4924,3877,2850,1907,1335,987,645,302,235,2015-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2015,94894,10693,10796,10192,9395,8675,7930,7623,7083,6068,4791,3794,2710,1839,1308,862,566,353,216,2015-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2016,100646,10906,10871,10419,10220,9831,9016,7823,6775,6353,5325,4195,3088,2085,1430,1047,680,328,254,2016-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2016,98480,10722,10998,10428,9773,9069,8338,7886,7256,6373,5123,4065,2930,1991,1382,929,609,371,237,2016-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2017,106393,10984,11177,10685,10573,10396,9913,8691,7328,6758,5746,4525,3342,2280,1535,1110,718,357,275,2017-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2017,102148,10742,11166,10684,10162,9454,8764,8151,7453,6661,5474,4345,3165,2155,1465,1000,655,391,261,2017-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2018,112434,11073,11450,10988,10912,10981,10857,9613,7971,7160,6183,4869,3610,2489,1657,1175,757,390,299,2018-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2018,105929,10775,11310,10966,10538,9854,9201,8418,7677,6933,5840,4637,3415,2330,1559,1074,704,411,287,2018-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2019,118760,11188,11699,11311,11224,11605,11830,10584,8711,7571,6629,5226,3890,2712,1797,1239,797,424,323,2019-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2019,109808,10831,11430,11262,10897,10285,9632,8687,7922,7197,6213,4941,3677,2513,1667,1150,756,433,315,2019-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2020,125617,11377,11987,11675,11552,12308,12846,11606,9546,8041,7098,5608,4178,2938,1944,1287,826,456,344,2020-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2020,114118,10957,11595,11610,11265,10773,10095,9007,8205,7488,6604,5266,3948,2704,1783,1216,803,454,345,2020-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2021,125841,11560,12232,12306,12002,12302,12319,10882,9074,7709,7132,5911,4363,3019,2006,1309,876,474,365,2021-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2021,123916,11430,11968,11871,11570,11628,11385,10789,9780,8542,7259,5607,4222,2937,1930,1278,824,513,383,2021-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2022,131212,11911,12546,12744,12440,12743,12704,11463,9705,8117,7436,6262,4617,3197,2131,1361,918,517,400,2022-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2022,129098,11772,12276,12283,11972,12051,11724,11306,10313,8986,7631,5951,4468,3115,2053,1341,869,565,422,2022-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2023,136983,12260,12880,13160,12941,13175,13099,12050,10370,8624,7748,6643,4902,3408,2282,1440,975,575,451,2023-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2023,134576,12119,12605,12678,12422,12463,12074,11833,10868,9486,8005,6321,4739,3315,2194,1425,927,629,473,2023-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2024,142877,12592,13229,13553,13484,13582,13514,12609,11039,9215,8062,7025,5197,3626,2440,1532,1032,638,508,2024-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2024,140153,12453,12946,13056,12902,12846,12448,12347,11436,10029,8377,6700,5020,3521,2340,1519,986,698,529,2024-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2025,148876,12916,13585,13939,14039,13975,13959,13119,11712,9877,8401,7397,5502,3850,2603,1636,1088,706,572,2025-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2025,145827,12781,13294,13424,13396,13209,12851,12827,12022,10606,8761,7079,5315,3733,2490,1627,1046,774,592,2025-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2026,154956,13233,13958,14311,14580,14384,14416,13565,12392,10591,8789,7747,5818,4077,2775,1751,1146,779,644,2026-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2026,151576,13101,13653,13782,13881,13576,13269,13264,12633,11207,9173,7447,5626,3949,2646,1743,1108,855,663,2026-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2027,161090,13542,14341,14676,15084,14839,14860,13961,13069,11334,9251,8070,6140,4309,2955,1871,1208,856,724,2027-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2027,157392,13417,14026,14134,14335,13971,13678,13669,13261,11822,9625,7796,5951,4171,2810,1866,1176,943,741,2027-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2028,167271,13855,14702,15054,15544,15351,15270,14337,13723,12086,9798,8373,6464,4546,3143,1997,1278,937,813,2028-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2028,163265,13731,14379,14498,14763,14406,14056,14069,13889,12449,10122,8130,6285,4400,2980,1993,1250,1037,828,2028-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2029,173496,14156,15042,15447,15975,15902,15641,14727,14338,12837,10431,8673,6782,4788,3338,2127,1358,1022,912,2029-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2029,169188,14035,14716,14877,15168,14871,14396,14492,14496,13085,10659,8456,6625,4636,3155,2124,1335,1138,924,2029-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2030,179756,14452,15365,15842,16388,16461,15989,15143,14895,13589,11140,8995,7084,5035,3536,2261,1450,1110,1021,2030-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2030,175164,14336,15042,15265,15562,15345,14706,14945,15062,13743,11227,8789,6960,4882,3333,2260,1431,1245,1031,2030-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2031,186059,14745,15670,16262,16781,16995,16353,15571,15382,14349,11902,9365,7361,5289,3737,2402,1550,1204,1141,2031-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2031,181159,14631,15355,15664,15937,15802,15016,15412,15577,14429,11816,9145,7279,5140,3513,2401,1534,1360,1148,2031-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2032,192398,15035,15969,16690,17166,17476,16765,15987,15817,15108,12694,9811,7608,5547,3941,2549,1655,1308,1272,2032-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2032,187165,14921,15660,16076,16305,16221,15350,15864,16051,15134,12414,9535,7575,5407,3698,2548,1643,1488,1275,2032-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2033,198784,15324,16268,17094,17564,17902,17238,16371,16239,15848,13497,10345,7833,5804,4151,2703,1765,1425,1413,2033-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2033,193182,15211,15959,16470,16685,16600,15721,16278,16519,15836,13020,9962,7852,5680,3887,2700,1756,1631,1415,2033-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2034,205189,15607,16549,17468,17976,18289,17751,16716,16684,16548,14299,10966,8054,6052,4364,2860,1879,1561,1566,2034-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2034,199189,15491,16245,16840,17083,16949,16118,16641,17012,16514,13633,10421,8117,5953,4081,2857,1872,1795,1567,2034-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2035,211633,15886,16828,17828,18394,18649,18268,17039,17166,17188,15103,11662,8292,6284,4582,3021,1996,1717,1730,2035-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2035,205172,15767,16516,17198,17482,17275,16516,16966,17539,17146,14263,10901,8383,6218,4282,3015,1991,1983,1731,2035-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2036,218082,16164,17096,18165,18835,18984,18748,17378,17668,17752,15916,12408,8574,6491,4806,3182,2119,1889,1907,2036-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2036,211115,16041,16780,17537,17893,17577,16886,17286,18078,17716,14917,11393,8666,6464,4491,3176,2115,2190,1909,2036-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2037,224519,16435,17355,18493,19285,19300,19164,17768,18158,18259,16729,13178,8919,6669,5032,3346,2248,2079,2102,2037-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2037,217001,16306,17033,17865,18317,17862,17208,17629,18598,18240,15586,11886,8976,6686,4706,3339,2244,2415,2105,2037-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2038,230909,16699,17610,18819,19704,19623,19507,18214,18610,18748,17513,13952,9337,6825,5255,3512,2381,2282,2318,2038-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2038,222826,16567,17277,18184,18716,18155,17479,18010,19071,18756,16246,12377,9315,6887,4924,3506,2377,2656,2323,2038-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2039,237223,16954,17852,19128,20090,19957,19795,18690,19010,19259,18248,14714,9826,6973,5469,3680,2518,2500,2560,2039-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2039,228562,16820,17510,18485,19085,18459,17710,18411,19481,19299,16877,12867,9678,7074,5139,3676,2512,2913,2566,2039-01-01,Jalisco
14070,14,Jalisco,El Salto,HOMBRES,2040,242576,17119,18007,19329,20360,20217,19972,19075,19313,19766,18872,15419,10317,7089,5633,3829,2642,2755,2862,2040-01-01,Jalisco
14070,14,Jalisco,El Salto,MUJERES,2040,233388,16984,17656,18683,19346,18692,17850,18731,19779,19842,17424,13324,10002,7214,5312,3829,2635,3214,2871,2040-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,HOMBRES,1990,36595,6124,5090,4653,4181,3288,2591,2097,1713,1461,1243,1005,836,695,558,422,300,185,153,1990-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,MUJERES,1990,36634,5930,5057,4782,4224,3346,2691,2149,1686,1403,1222,1018,809,657,557,437,315,200,151,1990-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,HOMBRES,1991,39131,6474,5431,4941,4473,3542,2779,2248,1853,1561,1347,1095,901,750,600,454,319,199,164,1991-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,MUJERES,1991,39169,6254,5360,5032,4535,3635,2902,2320,1844,1514,1319,1093,871,710,591,464,338,219,168,1991-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,HOMBRES,1992,41797,6823,5791,5256,4759,3812,2975,2409,2006,1673,1457,1192,972,808,645,490,340,213,176,1992-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,MUJERES,1992,41816,6575,5675,5309,4837,3942,3121,2501,2015,1637,1421,1174,937,766,627,493,363,238,185,1992-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,HOMBRES,1993,44583,7163,6167,5606,5040,4094,3177,2577,2168,1799,1574,1298,1050,869,694,528,364,228,187,1993-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,MUJERES,1993,44584,6882,6003,5611,5139,4268,3350,2692,2198,1777,1529,1260,1009,824,665,524,391,259,203,1993-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,HOMBRES,1994,47482,7482,6561,5986,5322,4381,3387,2751,2338,1946,1696,1413,1135,933,747,570,391,244,199,1994-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,MUJERES,1994,47462,7171,6343,5940,5440,4607,3590,2891,2391,1938,1641,1352,1087,886,705,557,422,280,221,1994-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,HOMBRES,1995,50902,7844,7030,6439,5656,4702,3631,2958,2543,2135,1833,1545,1242,1013,814,620,423,261,213,1995-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,MUJERES,1995,50876,7496,6751,6336,5807,4996,3871,3122,2621,2142,1768,1461,1186,963,757,596,457,304,242,1995-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,HOMBRES,1996,53718,8109,7421,6770,5864,4943,3938,3258,2786,2306,1920,1628,1313,1060,845,636,435,266,220,1996-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,MUJERES,1996,53625,7794,7112,6613,5985,5251,4188,3423,2868,2319,1855,1533,1246,1007,791,616,468,306,250,1996-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,HOMBRES,1997,56522,8352,7815,7094,6075,5150,4254,3572,3043,2485,2012,1709,1385,1106,874,650,448,271,227,1997-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,MUJERES,1997,56374,8072,7478,6882,6168,5476,4517,3736,3129,2504,1947,1603,1307,1052,824,635,479,308,257,1997-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,HOMBRES,1998,59388,8595,8210,7425,6301,5328,4576,3904,3316,2673,2114,1790,1459,1156,902,666,462,278,233,1998-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,MUJERES,1998,59214,8357,7844,7152,6370,5682,4862,4068,3406,2698,2051,1674,1369,1099,857,656,492,312,265,1998-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,HOMBRES,1999,62321,8858,8593,7761,6549,5482,4895,4251,3601,2867,2234,1869,1537,1210,928,682,477,287,240,1999-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,MUJERES,1999,62147,8667,8202,7428,6584,5874,5214,4420,3697,2900,2172,1743,1434,1149,890,678,505,317,273,1999-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,HOMBRES,2000,65864,9218,9043,8166,6875,5679,5248,4664,3937,3093,2385,1953,1623,1277,964,704,493,295,247,2000-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,MUJERES,2000,65708,9075,8624,7765,6858,6112,5615,4844,4040,3136,2325,1821,1510,1214,933,708,521,324,283,2000-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,HOMBRES,2001,72722,10305,9936,8891,7452,6149,5949,5426,4513,3471,2629,2086,1738,1357,1011,738,509,303,259,2001-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,MUJERES,2001,72534,10043,9505,8451,7387,6687,6416,5598,4573,3497,2579,1971,1627,1295,987,745,539,336,298,2001-01-01,Jalisco
14097,14,Jalisco,Tlajomulco de Zúñiga,HOMBRES,2002,80309,11507,10882,9681,8091,6710,6711,6301,5159,3892,2898,2234,1858,1442,1062,772,526,312,271,2002-01-01,Jalisco
